player_id,display_name,season,age,position,college_name,draft_year,draft_round,height,weight,games,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_epa,fantasy_points,fantasy_points_ppr
00-0033295,Elijah McGuire,2017,23,RB,Louisiana-Lafayette,2017.0,6.0,70.0,214.0,15,88,315.0,1,14.0,-20.12969209598038,1.0,17,26,177.0,1,2.214082205499901,59.2,76.2
00-0033295,Elijah McGuire,2018,24,RB,Louisiana-Lafayette,2017.0,6.0,70.0,214.0,8,92,276.0,3,15.0,-33.11361037139023,2.0,19,31,193.0,1,2.792408224039595,66.9,85.9
00-0033308,Matt Breida,2017,22,RB,Georgia Southern,,,70.0,190.0,16,105,465.0,2,22.0,0.4085295867116656,1.0,21,36,180.0,1,-2.4746514523243883,82.5,103.5
00-0033308,Matt Breida,2018,23,RB,Georgia Southern,,,70.0,190.0,14,153,814.0,3,36.0,2.9214202088428736,1.0,27,31,261.0,2,14.94794448959874,135.5,162.5
00-0033308,Matt Breida,2019,24,RB,Georgia Southern,,,70.0,190.0,12,123,623.0,1,23.0,-11.02991763225873,2.0,19,22,120.0,1,-1.3354695033395476,84.3,103.3
00-0033308,Matt Breida,2020,25,RB,Georgia Southern,,,70.0,190.0,10,59,254.0,0,11.0,-5.066780902387109,2.0,9,10,96.0,0,3.3880325646605343,33.0,42.0
00-0033308,Matt Breida,2022,27,RB,Georgia Southern,,,70.0,190.0,17,54,220.0,1,13.0,0.5888761513342615,0.0,20,25,118.0,0,-1.1878189371415058,39.800000000000004,59.8
00-0033308,Matt Breida,2023,28,RB,Georgia Southern,,,70.0,190.0,15,55,151.0,1,7.0,-13.719976917954732,0.0,17,21,88.0,0,-9.726522905286402,29.900000000000002,46.9
00-0033526,Samaje Perine,2017,22,RB,Oklahoma,2017.0,4.0,70.0,240.0,13,175,603.0,1,22.0,-36.592577275369514,2.0,22,24,182.0,1,10.309451351233292,86.5,108.5
00-0033526,Samaje Perine,2020,25,RB,Oklahoma,2017.0,4.0,70.0,240.0,11,63,301.0,3,16.0,-1.0581203432846076,0.0,11,12,66.0,0,0.6048980085158724,54.7,65.7
00-0033526,Samaje Perine,2021,26,RB,Oklahoma,2017.0,4.0,70.0,240.0,15,55,246.0,1,11.0,-6.755318701545761,0.0,27,31,196.0,1,6.5990928642650015,56.2,83.2
00-0033526,Samaje Perine,2022,27,RB,Oklahoma,2017.0,4.0,70.0,240.0,16,95,394.0,2,19.0,-2.9791898886725736,0.0,38,51,287.0,4,6.449811524648913,104.10000000000001,142.1
00-0033526,Samaje Perine,2023,28,RB,Oklahoma,2017.0,4.0,70.0,240.0,17,53,238.0,1,14.0,-9.491747709958586,1.0,50,56,455.0,0,12.1308481818675,71.30000000000001,121.30000000000001
00-0033553,James Conner,2018,23,RB,Pittsburgh,2017.0,3.0,73.0,233.0,13,215,973.0,12,56.0,-4.2629906655386955,3.0,55,71,497.0,1,12.761754812672685,225.0,280.0
00-0033553,James Conner,2019,24,RB,Pittsburgh,2017.0,3.0,73.0,233.0,10,116,464.0,4,26.0,-23.977762554987443,1.0,34,38,251.0,3,18.40005777216925,111.5,145.5
00-0033553,James Conner,2020,25,RB,Pittsburgh,2017.0,3.0,73.0,233.0,13,169,721.0,6,42.0,0.9517833224833847,2.0,35,43,215.0,0,-3.240543892794798,129.6,164.6
00-0033553,James Conner,2021,26,RB,Pittsburgh,2017.0,3.0,73.0,233.0,15,202,752.0,15,53.0,-3.6518716434722105,2.0,37,39,375.0,3,25.128244514518883,220.7,257.7
00-0033553,James Conner,2022,27,RB,Pittsburgh,2017.0,3.0,73.0,233.0,13,183,782.0,7,48.0,-2.4749081489712434,3.0,46,58,300.0,1,-6.053288363213287,154.2,200.2
00-0033553,James Conner,2023,28,RB,Pittsburgh,2017.0,3.0,73.0,233.0,13,208,1040.0,7,57.0,13.943058458103696,0.0,27,33,165.0,2,4.21923359669745,174.5,201.5
00-0033556,Tarik Cohen,2017,22,RB,North Carolina A&T,2017.0,4.0,66.0,191.0,16,87,370.0,2,17.0,-12.277981325489236,2.0,53,71,353.0,1,-15.062660948808206,99.14,152.14000000000001
00-0033556,Tarik Cohen,2018,23,RB,North Carolina A&T,2017.0,4.0,66.0,191.0,16,99,444.0,3,20.0,-11.122935826645282,2.0,71,91,725.0,5,14.332710396222032,162.94,233.94
00-0033556,Tarik Cohen,2019,24,RB,North Carolina A&T,2017.0,4.0,66.0,191.0,16,64,213.0,0,15.0,-8.24263402699806,0.0,79,104,456.0,3,-15.429957607493378,84.9,163.9
00-0033567,Brian Hill,2019,24,RB,Wyoming,2017.0,5.0,73.0,219.0,10,78,323.0,2,19.0,-6.986916255206344,0.0,10,14,69.0,1,1.8286578823281685,57.2,67.2
00-0033567,Brian Hill,2020,25,RB,Wyoming,2017.0,5.0,73.0,219.0,16,100,465.0,1,18.0,-14.159822407851706,1.0,25,30,199.0,0,3.0377780425116567,70.4,95.4
00-0033594,Chris Carson,2018,24,RB,Oklahoma State; Butler County JC,2017.0,7.0,71.0,222.0,14,247,1151.0,9,61.0,-0.2868179193174001,3.0,20,24,163.0,0,3.5069090435281396,181.4,201.4
00-0033594,Chris Carson,2019,25,RB,Oklahoma State; Butler County JC,2017.0,7.0,71.0,222.0,15,278,1230.0,7,75.0,-25.58410055277179,6.0,37,47,266.0,2,4.7764468708192,195.6,232.6
00-0033594,Chris Carson,2020,26,RB,Oklahoma State; Butler County JC,2017.0,7.0,71.0,222.0,12,141,681.0,5,43.0,16.84980487272697,1.0,37,46,287.0,4,-12.369180925685214,150.8,187.8
00-0033594,Chris Carson,2021,27,RB,Oklahoma State; Butler County JC,2017.0,7.0,71.0,222.0,4,54,232.0,3,11.0,-1.7708722470561042,1.0,6,6,29.0,0,-0.4877402518177405,42.1,48.1
00-0033699,Austin Ekeler,2018,23,RB,Western State,,,70.0,200.0,14,106,554.0,3,25.0,8.395223754460831,0.0,39,53,404.0,3,13.48853760323521,129.8,168.8
00-0033699,Austin Ekeler,2019,24,RB,Western State,,,70.0,200.0,16,132,557.0,3,32.0,-10.297903755858263,1.0,92,108,993.0,8,41.4780520874219,219.0,311.0
00-0033699,Austin Ekeler,2020,25,RB,Western State,,,70.0,200.0,10,116,530.0,1,26.0,-9.872815974796051,1.0,54,65,403.0,2,12.726700321200665,111.30000000000001,165.3
00-0033699,Austin Ekeler,2021,26,RB,Western State,,,70.0,200.0,16,206,911.0,12,53.0,-1.0015907277993392,0.0,70,94,647.0,8,-1.7168062682961875,273.8,343.8
00-0033699,Austin Ekeler,2022,27,RB,Western State,,,70.0,200.0,17,204,915.0,13,46.0,-2.574200863173674,3.0,107,127,722.0,5,12.586065592543006,265.7,372.7
00-0033699,Austin Ekeler,2023,28,RB,Western State,,,70.0,200.0,14,179,628.0,5,34.0,-41.1234789901547,3.0,51,74,436.0,1,-13.322743022098864,134.4,185.4
00-0033725,Corey Clement,2017,23,RB,Wisconsin,,,70.0,220.0,14,74,321.0,4,19.0,4.128816906266753,0.0,10,15,123.0,2,8.962835426842549,82.4,92.4
00-0033725,Corey Clement,2018,24,RB,Wisconsin,,,70.0,220.0,11,68,259.0,2,15.0,-7.368463687540498,2.0,22,25,192.0,0,2.9790879461797886,59.1,81.10000000000001
00-0033856,Leonard Fournette,2017,22,RB,LSU,2017.0,1.0,72.0,228.0,13,268,1040.0,9,46.0,-16.40174728566378,2.0,36,48,302.0,1,7.5477761343641845,194.20000000000002,230.2
00-0033856,Leonard Fournette,2018,23,RB,LSU,2017.0,1.0,72.0,228.0,8,133,439.0,5,23.0,-17.80361734208418,0.0,22,26,185.0,1,7.168281993391432,98.4,120.4
00-0033856,Leonard Fournette,2019,24,RB,LSU,2017.0,1.0,72.0,228.0,15,265,1152.0,3,55.0,-17.412855378335195,0.0,76,100,522.0,0,-19.077265221832384,183.4,259.4
00-0033856,Leonard Fournette,2020,25,RB,LSU,2017.0,1.0,72.0,228.0,12,97,367.0,6,21.0,-1.0750201898976117,0.0,36,47,233.0,0,-1.8479957873565294,96.0,132.0
00-0033856,Leonard Fournette,2021,26,RB,LSU,2017.0,1.0,72.0,228.0,14,180,812.0,8,45.0,8.428610962301828,0.0,69,84,454.0,2,-0.44357361815067353,186.60000000000002,255.60000000000002
00-0033856,Leonard Fournette,2022,27,RB,LSU,2017.0,1.0,72.0,228.0,16,189,668.0,3,39.0,-37.12463744228285,0.0,73,83,523.0,3,13.675018606606653,153.1,226.1
00-0033893,Dalvin Cook,2017,22,RB,Florida State,2017.0,2.0,70.0,210.0,4,74,354.0,2,15.0,-6.194959351065336,1.0,11,16,90.0,0,-2.810899280614855,54.400000000000006,65.4
00-0033893,Dalvin Cook,2018,23,RB,Florida State,2017.0,2.0,70.0,210.0,11,133,615.0,2,22.0,-22.122853489099516,2.0,40,49,305.0,2,4.950721869012341,112.0,152.0
00-0033893,Dalvin Cook,2019,24,RB,Florida State,2017.0,2.0,70.0,210.0,14,250,1135.0,13,60.0,5.277446347443999,3.0,53,63,519.0,0,28.141524481610148,239.4,292.4
00-0033893,Dalvin Cook,2020,25,RB,Florida State,2017.0,2.0,70.0,210.0,14,312,1557.0,16,91.0,12.994914752173084,4.0,44,54,361.0,1,-2.095607762291956,293.8,337.8
00-0033893,Dalvin Cook,2021,26,RB,Florida State,2017.0,2.0,70.0,210.0,13,249,1159.0,6,57.0,-9.881772697699489,3.0,34,49,224.0,0,-4.863669206548714,172.3,206.3
00-0033893,Dalvin Cook,2022,27,RB,Florida State,2017.0,2.0,70.0,210.0,17,264,1173.0,8,50.0,-48.55650332735415,3.0,39,56,295.0,2,6.475425905337565,198.8,237.8
00-0033893,Dalvin Cook,2023,28,RB,Florida State,2017.0,2.0,70.0,210.0,14,67,214.0,0,10.0,-24.862718149961438,2.0,15,20,78.0,0,-2.2741327221738175,25.200000000000003,40.2
00-0033897,Joe Mixon,2017,21,RB,Oklahoma,2017.0,2.0,73.0,220.0,14,178,626.0,4,35.0,-19.28390676539857,1.0,30,34,287.0,0,4.42008144655847,111.30000000000001,141.3
00-0033897,Joe Mixon,2018,22,RB,Oklahoma,2017.0,2.0,73.0,220.0,14,237,1168.0,8,60.0,-10.878546797610758,0.0,43,55,296.0,1,-2.26058836383163,200.4,243.4
00-0033897,Joe Mixon,2019,23,RB,Oklahoma,2017.0,2.0,73.0,220.0,16,278,1137.0,5,56.0,-21.956208123770047,0.0,35,45,287.0,3,8.17413883129484,190.4,225.4
00-0033897,Joe Mixon,2020,24,RB,Oklahoma,2017.0,2.0,73.0,220.0,6,119,428.0,3,20.0,-21.27239988895925,1.0,21,26,138.0,1,4.43909093705588,78.60000000000001,99.60000000000001
00-0033897,Joe Mixon,2021,25,RB,Oklahoma,2017.0,2.0,73.0,220.0,16,292,1205.0,13,60.0,-23.539310737683202,1.0,42,48,314.0,3,8.68478629522724,245.9,287.9
00-0033897,Joe Mixon,2022,26,RB,Oklahoma,2017.0,2.0,73.0,220.0,14,210,814.0,7,47.0,-11.59523736968028,0.0,60,75,441.0,2,11.331125587833561,179.5,239.5
00-0033897,Joe Mixon,2023,27,RB,Oklahoma,2017.0,2.0,73.0,220.0,17,257,1034.0,9,59.0,-18.04731191544719,0.0,52,64,376.0,3,2.2984562656331287,215.0,267.0
00-0033906,Alvin Kamara,2017,22,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,16,120,728.0,8,40.0,29.533650040531843,1.0,81,100,826.0,5,37.84694342745984,239.4,320.4
00-0033906,Alvin Kamara,2018,23,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,15,194,883.0,14,57.0,12.211844029554008,0.0,81,105,709.0,4,20.95239711246513,273.2,354.2
00-0033906,Alvin Kamara,2019,24,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,14,171,797.0,5,32.0,-19.495856101382543,3.0,81,97,533.0,1,1.5469513437196158,167.52,248.52
00-0033906,Alvin Kamara,2020,25,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,15,187,932.0,16,58.0,9.025045766669791,1.0,83,107,756.0,5,8.163480030002383,294.8,377.8
00-0033906,Alvin Kamara,2021,26,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,13,240,898.0,4,42.0,-39.5228313004611,0.0,47,67,439.0,5,10.802413816069686,187.7,234.70000000000002
00-0033906,Alvin Kamara,2022,27,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,15,223,897.0,2,40.0,-41.05023815162713,2.0,57,77,490.0,2,-3.4010880035233564,154.7,211.7
00-0033906,Alvin Kamara,2023,28,RB,Tennessee; Hutchinson CC; Alabama,2017.0,3.0,70.0,215.0,13,180,694.0,5,42.0,-3.1450200827093795,0.0,75,86,466.0,1,2.298240115110629,158.0,233.0
00-0033923,Kareem Hunt,2017,22,RB,Toledo,2017.0,3.0,71.0,216.0,16,272,1327.0,8,60.0,3.2497811566316024,1.0,53,63,455.0,3,17.369882631387846,242.20000000000002,295.2
00-0033923,Kareem Hunt,2018,23,RB,Toledo,2017.0,3.0,71.0,216.0,11,181,824.0,7,46.0,1.5562286660637143,0.0,26,35,378.0,7,32.53065422680811,204.2,230.2
00-0033923,Kareem Hunt,2020,25,RB,Toledo,2017.0,3.0,71.0,216.0,16,198,841.0,6,44.0,-16.575925301484148,1.0,38,51,304.0,5,10.17334430416809,180.5,218.5
00-0033923,Kareem Hunt,2021,26,RB,Toledo,2017.0,3.0,71.0,216.0,8,78,386.0,5,22.0,5.536269161013422,0.0,22,27,174.0,0,2.827636903235966,88.0,110.0
00-0033923,Kareem Hunt,2022,27,RB,Toledo,2017.0,3.0,71.0,216.0,17,123,468.0,3,30.0,-11.557620754056018,1.0,35,44,210.0,1,-2.4749615233686106,91.8,126.8
00-0033923,Kareem Hunt,2023,28,RB,Toledo,2017.0,3.0,71.0,216.0,15,135,411.0,9,38.0,-4.943675237866472,0.0,15,21,84.0,0,-2.7660895040025935,103.5,118.5
00-0033925,D'Onta Foreman,2017,21,RB,Texas,2017.0,3.0,73.0,236.0,9,78,327.0,2,13.0,-11.095003473979887,2.0,6,8,83.0,0,4.15620765456697,51.0,57.0
00-0033925,D'Onta Foreman,2021,25,RB,Texas,2017.0,3.0,73.0,236.0,9,133,566.0,3,22.0,-13.765064943669131,2.0,9,11,123.0,0,8.979706341546262,84.9,93.9
00-0033925,D'Onta Foreman,2022,26,RB,Texas,2017.0,3.0,73.0,236.0,16,203,914.0,5,45.0,2.982043358247358,1.0,5,9,26.0,0,-10.932217505602033,126.0,131.0
00-0033925,D'Onta Foreman,2023,27,RB,Texas,2017.0,3.0,73.0,236.0,9,109,425.0,4,24.0,-4.143150425195927,1.0,11,16,77.0,1,1.204451046185568,80.2,91.2
00-0033948,Jamaal Williams,2017,22,RB,BYU,2017.0,4.0,72.0,224.0,14,153,556.0,4,32.0,-2.2278512788761873,0.0,25,34,262.0,2,8.037948662240524,117.80000000000001,142.8
00-0033948,Jamaal Williams,2018,23,RB,BYU,2017.0,4.0,72.0,224.0,16,121,464.0,3,25.0,-16.508817259293533,0.0,27,41,210.0,0,-2.3741324856223125,87.4,114.4
00-0033948,Jamaal Williams,2019,24,RB,BYU,2017.0,4.0,72.0,224.0,14,107,460.0,1,23.0,-6.027857812393464,0.0,39,45,253.0,5,15.539169768395368,107.30000000000001,146.3
00-0033948,Jamaal Williams,2020,25,RB,BYU,2017.0,4.0,72.0,224.0,14,119,505.0,2,29.0,1.3992540342733264,0.0,31,35,236.0,1,3.714593994267493,96.10000000000001,127.10000000000001
00-0033948,Jamaal Williams,2021,26,RB,BYU,2017.0,4.0,72.0,224.0,13,153,601.0,3,42.0,-3.0968296908927346,1.0,26,28,157.0,0,1.584870417835191,93.8,119.8
00-0033948,Jamaal Williams,2022,27,RB,BYU,2017.0,4.0,72.0,224.0,17,262,1066.0,17,65.0,-26.026520815387734,3.0,12,16,73.0,0,-1.974092585442122,213.9,225.9
00-0033948,Jamaal Williams,2023,28,RB,BYU,2017.0,4.0,72.0,224.0,13,106,306.0,1,19.0,-26.248758762661247,1.0,18,20,62.0,0,-7.395753533012436,42.8,60.800000000000004
00-0033950,Wayne Gallman,2017,23,RB,Clemson,2017.0,4.0,72.0,210.0,13,111,476.0,0,19.0,-5.609954676748329,3.0,34,48,193.0,1,-12.373391362576513,70.9,104.9
00-0033950,Wayne Gallman,2018,24,RB,Clemson,2017.0,4.0,72.0,210.0,13,51,176.0,1,7.0,-8.187625722261146,0.0,14,22,89.0,0,-7.145751442934852,30.5,44.5
00-0033950,Wayne Gallman,2020,26,RB,Clemson,2017.0,4.0,72.0,210.0,14,147,682.0,6,36.0,2.313932252568896,1.0,21,27,114.0,0,-1.770453923905734,115.6,136.6
00-0033951,Marlon Mack,2017,21,RB,University of South Florida,2017.0,4.0,71.0,210.0,14,93,358.0,3,21.0,-9.173836871399544,1.0,21,33,225.0,1,11.687408442334265,82.30000000000001,103.30000000000001
00-0033951,Marlon Mack,2018,22,RB,University of South Florida,2017.0,4.0,71.0,210.0,12,195,908.0,9,50.0,6.3051045245499004,1.0,17,26,103.0,1,-12.58031309756916,161.1,178.1
00-0033951,Marlon Mack,2019,23,RB,University of South Florida,2017.0,4.0,71.0,210.0,14,247,1091.0,8,67.0,0.7527741400518586,0.0,14,17,82.0,0,0.016343838127795607,167.3,181.3
00-0034109,Phillip Lindsay,2018,24,RB,Colorado,,,68.0,190.0,15,192,1037.0,9,49.0,6.053748855468314,0.0,35,47,241.0,1,0.05636799147402893,187.8,222.8
00-0034109,Phillip Lindsay,2019,25,RB,Colorado,,,68.0,190.0,16,224,1011.0,7,38.0,-10.76645069395071,0.0,35,48,196.0,0,-2.7646697649906855,162.70000000000002,197.70000000000002
00-0034109,Phillip Lindsay,2020,26,RB,Colorado,,,68.0,190.0,11,118,502.0,1,19.0,-18.795654265617486,0.0,7,14,28.0,0,-4.184614260739181,59.0,66.0
00-0034109,Phillip Lindsay,2021,27,RB,Colorado,,,68.0,190.0,14,88,249.0,1,11.0,-22.972245210723486,0.0,4,5,45.0,1,3.949103784223553,41.4,45.4
00-0034115,Jeff Wilson,2018,23,RB,North Texas,,,72.0,205.0,6,66,266.0,0,13.0,-16.164354165297762,3.0,12,15,98.0,0,-6.252792112936731,32.400000000000006,44.400000000000006
00-0034115,Jeff Wilson,2020,25,RB,North Texas,,,72.0,205.0,11,126,600.0,7,31.0,-8.540836647419574,2.0,13,28,133.0,3,4.0000032974439925,129.3,142.3
00-0034115,Jeff Wilson,2021,26,RB,North Texas,,,72.0,205.0,6,79,294.0,2,19.0,-10.14015267467984,1.0,7,8,31.0,0,-1.1884272018214688,44.5,51.5
00-0034115,Jeff Wilson,2022,27,RB,North Texas,,,72.0,205.0,16,176,860.0,5,44.0,7.632931600141033,2.0,22,37,185.0,1,-8.737561003082606,136.5,158.5
00-0034184,Gus Edwards,2018,23,RB,Rutgers; Miami,,,73.0,238.0,11,137,718.0,2,37.0,12.22817137389211,0.0,2,2,20.0,0,1.2570635759620927,87.8,89.8
00-0034184,Gus Edwards,2019,24,RB,Rutgers; Miami,,,73.0,238.0,16,133,711.0,2,46.0,8.186944829452516,2.0,7,7,45.0,0,1.9486858755730303,85.60000000000001,92.60000000000001
00-0034184,Gus Edwards,2020,25,RB,Rutgers; Miami,,,73.0,238.0,16,144,723.0,6,45.0,17.862263573660687,1.0,9,13,129.0,0,5.88816679926822,119.2,128.20000000000002
00-0034184,Gus Edwards,2022,27,RB,Rutgers; Miami,,,73.0,238.0,9,87,433.0,3,30.0,-0.02994282904546708,1.0,0,2,0.0,0,-1.012467852095142,59.300000000000004,59.300000000000004
00-0034184,Gus Edwards,2023,28,RB,Rutgers; Miami,,,73.0,238.0,17,198,810.0,13,49.0,-12.828958436328318,2.0,12,13,180.0,0,9.551620966289192,175.0,187.0
00-0034253,Dontrell Hilliard,2021,26,RB,Tulane,,,71.0,202.0,7,56,350.0,2,15.0,9.060534117830684,1.0,19,26,87.0,0,-6.92588988899954,53.7,72.7
00-0034301,Darrel Williams,2021,26,RB,LSU,,,71.0,224.0,17,144,558.0,6,40.0,4.9404268118926105,0.0,47,57,452.0,2,20.60644695547321,149.0,196.0
00-0034331,Jaylen Samuels,2018,22,RB,N.C. State,2018.0,5.0,72.0,225.0,9,56,256.0,0,13.0,-2.5342042339616455,0.0,26,29,199.0,3,15.177072082379194,63.5,89.5
00-0034331,Jaylen Samuels,2019,23,RB,N.C. State,2018.0,5.0,72.0,225.0,13,66,175.0,1,9.0,-15.024517304588478,0.0,47,57,305.0,1,-4.252824758784421,57.4,104.4
00-0034349,Kerryon Johnson,2018,21,RB,Auburn,2018.0,2.0,71.0,211.0,10,118,641.0,3,32.0,-2.2427949529217326,1.0,32,39,213.0,1,6.507386822061638,107.4,139.4
00-0034349,Kerryon Johnson,2019,22,RB,Auburn,2018.0,2.0,71.0,211.0,8,113,403.0,3,22.0,-20.52364813024178,1.0,10,15,127.0,1,3.9527954777601444,75.0,85.0
00-0034349,Kerryon Johnson,2020,23,RB,Auburn,2018.0,2.0,71.0,211.0,14,52,181.0,2,9.0,-9.712102083372883,1.0,19,26,187.0,1,0.8042736727684128,52.800000000000004,71.8
00-0034367,Nyheim Hines,2018,22,RB,N.C. State,2018.0,4.0,69.0,196.0,16,85,314.0,2,17.0,-12.32727961142039,1.0,63,81,425.0,2,0.7336150578110296,97.9,160.9
00-0034367,Nyheim Hines,2019,23,RB,N.C. State,2018.0,4.0,69.0,196.0,16,52,199.0,2,16.0,0.5396219698886853,0.0,44,58,320.0,0,-3.1109264945166526,73.9,117.9
00-0034367,Nyheim Hines,2020,24,RB,N.C. State,2018.0,4.0,69.0,196.0,16,89,380.0,3,24.0,-11.425455689232127,0.0,63,76,482.0,4,8.828977514605773,130.20000000000002,193.2
00-0034367,Nyheim Hines,2021,25,RB,N.C. State,2018.0,4.0,69.0,196.0,17,56,276.0,2,15.0,3.9944264685792374,0.0,40,57,310.0,1,4.338703770994259,76.60000000000001,116.60000000000001
00-0034378,Ito Smith,2018,23,RB,Southern Mississippi,2018.0,4.0,69.0,195.0,13,90,315.0,4,18.0,-16.036602952430258,1.0,27,32,152.0,0,6.203063993965317,70.7,97.7
00-0034378,Ito Smith,2020,25,RB,Southern Mississippi,2018.0,4.0,69.0,195.0,14,63,268.0,1,8.0,-1.9848800259642303,0.0,17,26,75.0,0,-12.01111012653402,40.300000000000004,57.3
00-0034400,Jordan Wilkins,2018,24,RB,Mississippi,2018.0,5.0,72.0,204.0,13,60,336.0,1,15.0,4.886199588691284,0.0,16,17,85.0,0,-11.351508856695302,44.1,60.1
00-0034400,Jordan Wilkins,2019,25,RB,Mississippi,2018.0,5.0,72.0,204.0,12,51,307.0,2,12.0,7.332189735228894,0.0,7,11,43.0,0,-2.589077032112982,47.0,54.0
00-0034400,Jordan Wilkins,2020,26,RB,Mississippi,2018.0,5.0,72.0,204.0,12,84,308.0,1,17.0,-21.654408729501732,0.0,12,16,105.0,0,-0.8807275724827948,49.300000000000004,61.300000000000004
00-0034414,Boston Scott,2019,24,RB,Louisiana Tech,2018.0,6.0,66.0,203.0,8,61,245.0,5,17.0,-4.025542852206854,1.0,24,26,204.0,0,8.494156315631699,74.9,98.9
00-0034414,Boston Scott,2020,25,RB,Louisiana Tech,2018.0,6.0,66.0,203.0,16,80,374.0,1,16.0,-4.652030469616875,1.0,25,36,212.0,1,-0.4704102040354665,70.60000000000001,95.60000000000001
00-0034414,Boston Scott,2021,26,RB,Louisiana Tech,2018.0,6.0,66.0,203.0,9,87,373.0,7,24.0,3.1922295561869576,1.0,13,16,83.0,0,-4.427679989648453,85.6,98.6
00-0034414,Boston Scott,2022,27,RB,Louisiana Tech,2018.0,6.0,66.0,203.0,13,54,217.0,3,12.0,-2.530565278371796,0.0,5,6,15.0,0,-3.9425144935958087,41.2,46.2
00-0034432,Bo Scarbrough,2019,23,RB,Alabama,2018.0,7.0,73.0,235.0,6,89,377.0,1,15.0,-13.343211672763573,1.0,1,4,5.0,0,-0.45766612817533314,42.2,43.2
00-0034440,Justin Jackson,2018,22,RB,Northwestern,2018.0,7.0,72.0,200.0,8,50,206.0,2,14.0,-3.459394450444961,0.0,15,19,135.0,0,5.4438830270721095,46.1,61.1
00-0034440,Justin Jackson,2020,24,RB,Northwestern,2018.0,7.0,72.0,200.0,8,59,270.0,0,15.0,-2.6091979499324225,0.0,19,24,173.0,0,4.0301358488504775,46.300000000000004,65.3
00-0034440,Justin Jackson,2021,25,RB,Northwestern,2018.0,7.0,72.0,200.0,13,68,364.0,2,18.0,0.9592175703295807,1.0,22,25,178.0,0,5.932369897374883,64.2,86.20000000000002
00-0034457,Josh Adams,2018,22,RB,Notre Dame,,,74.0,225.0,12,120,511.0,3,23.0,-23.57320852269207,1.0,7,13,58.0,0,-1.307607222814113,74.9,81.9
00-0034679,Mark Walton,2019,22,RB,Miami,2018.0,4.0,70.0,200.0,7,53,201.0,0,11.0,-7.945679274064963,0.0,15,21,89.0,0,-7.210903941653669,27.000000000000004,42.0
00-0034681,Chase Edmonds,2018,22,RB,Fordham,2018.0,4.0,69.0,201.0,16,60,208.0,2,14.0,-6.44641947656055,1.0,20,23,103.0,0,-4.005026977160014,43.1,63.1
00-0034681,Chase Edmonds,2019,23,RB,Fordham,2018.0,4.0,69.0,201.0,10,60,303.0,4,12.0,2.656103903951589,0.0,12,21,105.0,1,-2.4322924300649933,70.8,82.8
00-0034681,Chase Edmonds,2020,24,RB,Fordham,2018.0,4.0,69.0,201.0,16,97,448.0,1,22.0,-6.712357025168156,1.0,53,67,402.0,4,9.0824100357737,115.0,168.0
00-0034681,Chase Edmonds,2021,25,RB,Fordham,2018.0,4.0,69.0,201.0,12,116,592.0,2,32.0,11.634678101919178,0.0,43,53,311.0,0,-4.272553728302632,100.30000000000001,143.3
00-0034681,Chase Edmonds,2022,26,RB,Fordham,2018.0,4.0,69.0,201.0,13,68,245.0,2,8.0,-15.705972078634659,0.0,16,24,157.0,1,5.059574326597328,58.2,74.2
00-0034750,Rashaad Penny,2018,22,RB,San Diego State,2018.0,1.0,71.0,220.0,12,85,419.0,2,18.0,-2.784563390596304,0.0,9,12,75.0,0,-7.3424480723333545,61.400000000000006,70.4
00-0034750,Rashaad Penny,2019,23,RB,San Diego State,2018.0,1.0,71.0,220.0,9,65,370.0,3,16.0,4.345049067749642,1.0,8,11,83.0,1,4.446977689804044,67.3,75.3
00-0034750,Rashaad Penny,2021,25,RB,San Diego State,2018.0,1.0,71.0,220.0,10,119,749.0,6,28.0,11.201961654747095,0.0,6,8,48.0,0,0.729798308356552,115.7,121.7
00-0034750,Rashaad Penny,2022,26,RB,San Diego State,2018.0,1.0,71.0,220.0,5,57,346.0,2,15.0,13.144489079655614,1.0,4,5,16.0,0,1.0691364296362735,48.2,52.2
00-0034791,Nick Chubb,2018,23,RB,Georgia,2018.0,2.0,71.0,227.0,16,192,996.0,8,47.0,1.8532035604876,0.0,20,29,149.0,2,2.0268528678570874,174.5,194.5
00-0034791,Nick Chubb,2019,24,RB,Georgia,2018.0,2.0,71.0,227.0,16,299,1513.0,8,63.0,-21.486159602956505,2.0,36,49,278.0,0,-2.660068662047239,221.1,257.1
00-0034791,Nick Chubb,2020,25,RB,Georgia,2018.0,2.0,71.0,227.0,12,190,1067.0,12,56.0,16.947974764509127,1.0,16,18,150.0,0,4.857563224853948,191.70000000000002,207.70000000000002
00-0034791,Nick Chubb,2021,26,RB,Georgia,2018.0,2.0,71.0,227.0,14,228,1259.0,8,61.0,10.630183949570217,2.0,20,25,174.0,1,8.125115893781185,195.3,215.3
